spelling,word
['kuɾ.tɨ.ˈʒaɾ'],cortejar
['ku.tɨ.ˈʒaɾ'],cotejar
['vɨɾ.dɨ.ˈʎɐ̃w̃'],verdelhão
['ˈʃi.ʃɐ'],chicha
['ɐʃ.ˈpɛ.tu'],aspeto
['ˈʀi.ʒu'],rijo
['ˈtɾi.ɡu'],trigo
['aw'],ao
['ʀɨ.fɨ.ˈɾẽ.tɨ'],referente
['ˈfɛ.zɨʃ'],fezes
['bi.sẽ.tɨ.ˈna.ɾi.u'],bicentenário
['pi.tu'],pito
['ɔ.kuɫ.ˈtaɾ'],ocultar
['ˈvɛ.lɐ'],vela
['ˈsaj.ɐ'],saia
['kɐ.ˈtoɾ.zɨ'],catorze
['pɐ.ˈɾe.dɨ'],parede
['ɐ.ˈvo'],avô
['ɐ.ˈvɔ'],avó
['pɾi.ˈzɐ̃w̃'],prisão
['aɫ.ɡu.ˈdɐ̃w̃'],algodão
['ˈfɛɫ'],fel
['sɨ.ˈmẽ.tɨ'],semente
['ˈaɫ.tu'],alto
['ˈse.dɐ'],seda
['pɨ.ˈda.su'],pedaço
['ˈtɐ̃.ɡɐ'],tanga
['ˈmɐ̃.ʃɐ'],mancha
['ˈtɛ.lɐ'],tela
['dũ'],dum
"['ˈpaɾ.tɨ', 'ˈpaɾt']",parte
['vɐ.ˈɾɐ̃w̃'],varão
['ˈʀa.tu'],rato
['ˈmɛɾ.dɐ'],merda
['ʀɨ.fɾi.ʒɨ.ˈɾɐ̃.tɨ'],refrigerante
['tu.ˈpa.zi.u'],topázio
[''],água
['ɐɾ.ti.fi.ˈsjaɫ'],artificial
['iʃ.fɾɨ.ˈɡɐ̃w̃'],esfregão
['ʀu.ˈdi.ʎɐ'],rodilha
['ˈtɾɐj̃'],trem
['ɐ.di.ˈvi.ɲɐ'],adivinha
['ˈkaɾ.nɨ'],carne
['bu.ˈnɛ.kɐ'],boneca
['vɨ.nɨ.zu.ɛ.ˈlɐ.nu'],venezuelano
['ˈfɾɐ̃.ɡu'],frango
['sɐ.ˈpa.tu'],sapato
['ˈme.du'],medo
['ɐ.ˈʎɐj.ɾɐ'],alheira
['tow.ˈsi.ɲu'],toucinho
['ˈbi.fɨ'],bife
['ɐ.ˈʁoʃ'],arroz
['a.ɡu.aɾ.ˈdẽ.tɨ'],aguardente
['ˈkow.vɨ'],couve
['ɔ.ˈvɐj.ʎɐ'],ovelha
['sɨ.ˈbo.lɐ'],cebola
['ʃu.ku.ˈla.tɨ'],chocolate
['ʒɐvɐli'],javali
['ˈlɛ.bɾɨ'],lebre
['li.ˈmɐ̃w̃<text'],limão
['ˈmɛɫ'],mel
['ˈpõ.bu'],pombo
['ˈpɐ̃w̃'],pão
['kõ.ˈbɔj.u'],comboio
['mɐɾ.ˈtɛ.lu'],martelo
['ˈbe.bɨ.du'],bêbedo
['fa.ˈtu.ɾɐ'],fatura
['a.ti.ˈvaɾ'],ativar
['a.ˈti.vu'],ativo
['a.ti.ˈviʃ.tɐ'],ativista
['a.ˈtoɾ'],ator
['ɐ.ˈtɾiʃ'],atriz
['e.ˈki.pɐ'],equipa
['ɔ.ˈsi.ɐ.ni.ku'],oceânico
['kɐ.nɐ.ˈdi.ɐ.nu'],canadiano
['ʒɨ.ˈla.du'],gelado
['ʒɨ.ˈma.dɐ'],gemada
['du.mi.ni.ˈkɐ.nu'],dominicano
['nɛ.ɔ.zɨ.lɐ̃.ˈdeʃ'],neozelandês
['ɡi.ˈza.du'],guisado
['i.ɡwɐ.ˈɾi.ɐ'],iguaria
['ˈmu.ɛ.dɐ'],moeda
['ˈsa.pu'],sapo
['ˈdo.sɨ'],doce
['ˈfɔ.mɨ'],fome
['fɨɾ.ˈmẽ.tu'],fermento
['lɨ.vɨ.ˈdu.ɾɐ'],levedura
['fɾi.ʒi.ˈdɐj.ɾɐ'],frigideira
['ˈfi.ɐ̃.bɾɨ'],fiambre
['fɐ.ˈti.ɐ'],fatia
['tɐ.ˈʎa.dɐ'],talhada
['bõ.ˈbõ'],bombom
['ʀɨ.bu.ˈsa.du'],rebuçado
"['ʒɨ.ˈʒũ', 'ʒə.ˈʒũ']",jejum
['ʒɐ̃.ˈtaɾ'],jantar
['ˈdi.ɛ.tɐ'],dieta
['ku.ˈmi.dɐ'],comida
['ɐ.li.mẽ.tɐ.ˈsɐ̃w̃'],alimentação
['kɐ.fɨ.ˈtɐj.ɾɐ'],cafeteira
['ʃɐ.ˈlɐj.ɾɐ'],chaleira
['ˈbo.lu'],bolo
['bi.bɨ.ˈɾɐ̃w̃'],biberão
['aɫ.ˈmo.su'],almoço
['aɫ.mu.ˈsaɾ'],almoçar
['ɐ.ˈsaɾ'],assar
['ɡɾɨ.ˈʎaɾ'],grelhar
['ˈʀɐ̃'],rã
['tu.ˈkɐ.nu'],tucano
['e.pi.ˈse.nu'],epiceno
['fɐ.ˈmi.li.ɐ'],família
['iʃ.kɐ.ˈbɾo.zu'],escabroso
['dɨ.tɾi.ˈmẽ.tu'],detrimento
['vɨ.ʒɨ.tɐ.ˈɾi.ɐ.nu'],vegetariano
['fɐj.ˈʒɐ̃w̃'],feijão
['ˈpẽ.tɨ'],pente
['i.nɨɾ.ˈʒi.ɐ'],energia
['ĩ.ˈkɔ.lu.mɨ'],incólume
['kõ.fɐj.tɐ.ˈɾi.ɐ'],confeitaria
['ˈmẽ.tɨ'],mente
['ɐ.ˈtu.aɾ'],atuar
['ˈplɐ.nu'],plano
['ɐ.ˈzo.tu'],azoto
['ˈʀɐj'],rei
['ni.tɾɔ.ˈʒɛ.ni.u'],nitrogénio
['ˈaɾ.vu.ɾɨ'],árvore
['sɐw.ˈda.dɨ'],saudade
['ku.ɡˈno.mɨ'],cognome
['ɐ̃.ku.ˈɾaɾ'],ancorar
['mɐʃ.ti.ˈɡaɾ'],mastigar
['ˈʀu.eɾ'],roer
['ku.ˈmeɾ'],comer
['bu.ˈka.du'],bocado
['ˈtɾĩ.kɐ'],trinca
['ɐ.du.ˈsaɾ'],adoçar
['ɐ.su.kɐ.ˈɾaɾ'],açucarar
['mu.ˈɾɐj.ɐ'],moreia
['ˈma.sɐ'],massa
['mɐ̃.ˈtɐj.ɡɐ'],manteiga
['ɐ.ˈmaɾ.ɡu'],amargo
['ʀɐ.ˈlaɾ'],ralar
['lɐ̃.ˈbeɾ'],lamber
['li.mu.ˈna.dɐ'],limonada
['lĩ.ˈɡu.i.sɐ'],linguiça
['ˈsɐj.vɐ'],seiva
['ˈpɛ.niʃ'],pénis
['ˈzo.nɐ'],zona
['ˈkĩ.tɐ'],quinta
['ˈfa.lu'],falo
['ˈkõ.pu.tu'],cômputo
['ɐ.ˈtɔɫ'],atol
['tɾa.ˈtoɾ'],trator
['ˈmu.i.ɲu'],moinho
['sɐ.ˈkɔ.lɐ'],sacola
['tɨʃ.ˈti.ku.lu'],testículo
['saɫ.ˈɡaɾ'],salgar
['ɐ.ˈsu.kɐɾ'],açúcar
['ʀɨ.ˈʃjaɾ'],rechear
['iʃ.ˈto.mɐ.ɡu'],estômago
['ˈpɐ̃.sɐ'],pança
['iʃ.ˈpe.tu'],espeto
['ɐ.mɐɾ.ˈɡoɾ'],amargor
['ˈsjẽn.si.ɐ'],ciência
['iʃ.ˈtu.du'],estudo
['iʃ.tu.ˈdaɾ'],estudar
['ɐ.lu.kɐ.ˈsɐ̃w̃'],alocação
['ɐ.lu.ˈkaɾ'],alocar
['pɾu.du.ˈti.vu'],produtivo
['su.si.ɐ.ˈda.dɨ'],sociedade
['ʀɨ.kɐj.ˈʒɐ̃w̃'],requeijão
['ʀɨ.ˈsɐj.tɐ'],receita
['pu.ˈɾɛ'],puré
['ɔɾ.tɨ.ˈlɐ̃'],hortelã
['ˈmẽ.tɐ'],menta
['ẽ.ɡu.ˈliɾ'],engolir
['sɐ.tiʃ.fɐ.ˈsɐ̃w̃'],satisfação
['ʀɐ.si.u.ˈnaɫ'],racional
['ˈvi.ɐ'],via
['ta.ˈksiʃ.tɐ'],taxista
['fɐ.ˈlaɾ'],falar
['pɐʃ.ˈtɛɫ'],pastel
['ɐɾ.tɨ.ˈfak.tu'],artefacto
['ˈtɾi.pɐ'],tripa
['pɾu.ˈvaɾ'],provar
['ɐjʃ.pɨ.ɾi.mẽ.ˈtaɾ'],experimentar
['dɨ.ɡuʃ.ˈtaɾ'],degustar
['ˈʃa.vɨ.nɐ'],chávena
['ˈʃi.kɐ.ɾɐ'],xícara
['sĩ.ˈzɐj.ɾu'],cinzeiro
['i.ˈfɐj.tu'],efeito
['ˈkɐ̃.tɐ.ɾu'],cântaro
['ˈbi.ʎɐ'],bilha
['ˈpɔ.tɨ'],pote
['ˈpi.ɾɨʃ'],pires
['bɐ.ˈsi.u'],bacio
['pɨ.ˈni.ku'],penico
['ˈfiɫ.tɾu'],filtro
['kʷɐ.ˈdoɾ'],coador
['pɐ.ˈnɛ.lɐ'],panela
['nu.ˈve.lu'],novelo
['nɐ.ˈva.ʎɐ'],navalha
['ˈbaɫ.dɨ'],balde
['ˈtɐ̃.kɨ'],tanque
['ˈfɾaʃ.ku'],frasco
['iʃ.ˈpa.tu.lɐ'],espátula
['ˈkõ.ʃɐ'],concha
['ˈpu.kɐ.ɾu'],púcaro
['ˈlɐ.mi.nɐ'],lâmina
['ɐ.ˈɡu.ʎɐ'],agulha
['fu.ˈɡɐ̃w̃'],fogão
['bɾɐ.ˈzɐj.ɾu'],braseiro
['fu.ɡɐ.ˈɾɐj.ɾu'],fogareiro
['iʃ.ku.mɐ.ˈdɐj.ɾɐ'],escumadeira
['bɐ.ˈsi.ɐ'],bacia
['ˈba.ʀu'],barro
['ˈa.ɾu'],aro
['boj.ˈɐ̃w̃'],boião
['sɐ.bɐ.ti.ˈnaɾ'],sabatinar
['ˈʀow.pɐ'],roupa
['mɨ.ˈni.nɐ'],menina
['ẽ.ɡɾa.ˈʃaɾ'],engraxar
['iʃ.ˈko.pu'],escopo
['ɛ.ˈkɾɐ̃'],ecrã
['ɐ.ˈtu.aɫ'],atual
['ɐ.twɐ.li.ˈda.dɨ'],atualidade
['ĩ.ʒɛ.ˈsɐ̃w̃'],injeção
['ɐm.niʃ.ˈti.ɐ'],amnistia
['iʃ.tu.mɐ.tu.lu.ˈʒi.ɐ'],estomatologia
['iʃ.ˈkɔ.ɾɐ'],escora
['ɐ.pu.zẽ.tɐ.ˈsɐ̃w̃'],aposentação
['fɛ.ʀɔ.ˈvi.ɐ'],ferrovia
['ˈɡɾa.fi.ku'],gráfico
['ˈtɐjʃ.tu'],texto
['ʀɨ.lɐ.ˈti.vu'],relativo
['ti.pu.ɡɾɐ.ˈfi.ɐ'],tipografia
['ĩ.ˈpɾẽ.sɐ'],imprensa
['ɐ.si.dẽ.ˈtaɫ'],acidental
['pu.ˈliɾ'],polir
['tuɾ.ˈnaɾ'],tornar
['ʀɨ.ˈfɔɾ.mɐ'],reforma
['pɐɾ.ˈti.dɐ'],partida
['ʀɨ.ɡɾɨ.ˈsaɾ'],regressar
['vi.ˈɾaɾ'],virar
['mu.ˈdaɾ'],mudar
['ĩ.tɾɐ̃.zi.ˈti.vu'],intransitivo
['tɾɐ̃.zi.ˈti.vu'],transitivo
['ʀɨ.ˈflɛ.ksu'],reflexo
['ʀɨ.pli.ˈkaɾ'],replicar
['ʀɨ.ku.ˈʀeɾ'],recorrer
['ˈsi.də'],SIDA
['ɐ.ɡɾi.ˈɐ̃w̃'],agrião
['vɨɾ.dɨ.ˈʒɐ̃.tɨ'],verdejante
['vi.ˈso.zu'],viçoso
['bɨ.tɨ.ˈʀa.bɐ'],beterraba
['a.ˈlu.ɛʃ'],aloés
['ɐ.ˈʀu.dɐ'],arruda
['iʃ.ˈta.kɐ'],estaca
['ˈa.si.du'],ácido
['ˈvi.su'],viço
['kõ.ˈpoɾ'],compor
['ɐ.li.ˈzaɾ'],alisar
['lĩ.ˈpaɾ'],limpar
['kɐ.ˈbe.lu'],cabelo
['mɐ.ˈɲɐ̃'],manhã
['kɐ.lu.ˈɾi.ɐ'],caloria
['aɫ.mu.ˈfa.dɐ'],almofada
['ɐ.ʀɨ.fɛ.ˈseɾ'],arrefecer
['diʃ.fɐɾ.ˈsaɾ'],disfarçar
['dɨʃ.kɐ.ʀɨ.ˈɡaɾ'],descarregar
['vẽ.ˈseɾ'],vencer
['dɨʒ.ˈvjaɾ'],desviar
['ˈsiɾ.ku.lu'],círculo
['ˈʀa.pi.du'],rápido
['vɐ.ˈloɾ'],valor
['ĩ.su.lɐ.ˈsɐ̃w̃'],insolação
['ˈtẽ.pu'],tempo
['sĩ.ˈbɔ.li.ku'],simbólico
['pa.ˈtɛ.ti.ku'],patético
['sɨ.ˈma.fu.ɾu'],semáforo
['iʃ.kɛ.ˈseɾ'],esquecer
['ẽ.ʃu.ˈtaɾ'],enxotar
['sɐ.ˈiɾ'],sair
['fɾɐ.zi.u.lu.ˈʒi.ɐ'],fraseologia
['kõ.ti.ˈnu.aɾ'],continuar
['ku.ɲɨ.ˈseɾ'],conhecer
['su.ˈbiɾ'],subir
['tɾu.ˈsaɾ'],troçar
['pɐ.nɨ.ˈlɐj.ɾu'],paneleiro
['ˈpũ'],pum
['ˈtɾa.kɨ'],traque
['ˈpɐj.du'],peido
['ˈõ.tɐ̃j̃'],ontem
['ow.ˈɾi.vɨʃ'],ourives
['ˈva.ɡu'],vago
['dɨʃ.ˈpi.du'],despido
['zɐ̃.ˈɡa.du'],zangado
['ɐ.tɾɐ.pɐ.ˈʎa.du'],atrapalhado
['kõ.su.ˈmi.du'],consumido
['aɫ.ˈdɐj.ɐ'],aldeia
['ɐɾ.ˈma.ɾi.u'],armário
['iɾ.ˈmɐ̃w̃'],irmão
['ˈkɾẽ.sɐ'],crença
['bɐ.ˈɾu.ʎu'],barulho
['dɨ.ˈpojʃ'],depois
['mu.ˈmẽ.tu'],momento
['mɐ.ˈtaɾ'],matar
['ɐ.ˈksi.o.mɐ'],axioma
['ˈɐ̃.tɨ'],ante
['ɐ.ʀɐʃ.ˈtɐ̃w̃'],arrastão
['pɾu.ˈnũ.si.ɐ'],pronúncia
['su.bˈmɛɾ.su'],submerso
['ɐ.tɾa.ˈsɐ̃w̃'],atração
['ɐ.ɡwẽ.ˈtaɾ'],aguentar
['ɐb.ˈdɔ.mɛn'],abdómen
['ɐ.ˈfɔ.ni.ku'],afónico
['fi.nɐ.li.ˈda.dɨ'],finalidade
['si.ˈkɾɐ.nu'],sicrano
['ɐ.nɐ.ˈtɔ.mi.ku'],anatómico
['ˈo.su'],osso
['ɐ.ˈnɔ.di.nu'],anódino
['ʀa.ʃɐ'],racha
['ɐ.ˈnɔ.mɐ.lu'],anómalo
['ɐ.ˈnɔ.ni.mu'],anónimo
['ɐ.dʒɐ.ˈsẽ.tɨ'],adjacente
['kõ.ˈti.ɡwu'],contíguo
['ɐ.tɾa.ˈti.vu'],atrativo
['ɐɾ.ki.tɛ.tu.ˈɾaɫ'],arquitetural
['ɐɾ.ki.tɛ.ˈtaɾ'],arquitetar
['ɐ̃.ˈtaɾ.ti.ku'],antártico
['ɐ.ɡɾɐ.fɐ.ˈdoɾ'],agrafador
['ɐ.ɡɾɐ.ˈfaɾ'],agrafar
['ɐ.tɐ.kɐ.ˈdoɾ'],atacador
['aw.tɔ.ˈka.ʀu'],autocarro
['mɨ.ˈtɐ.nu'],metano
['ˈaw.tu'],auto
['aw.tɔ.di.ˈda.tɐ'],autodidata
['tɛk.nu.lu.ˈʒi.ɐ'],tecnologia
['ĩ.fuɾ.mɐ.ˈsɐ̃w̃'],informação
['ˈfa.lɐ'],fala
['ʃɨ.nɔ.fu.ˈbi.ɐ'],xenofobia
['nu.tɐ.ˈsɐ̃w̃'],notação
['ka.mi.u.ˈnɛ.tɐ'],camioneta
['ˈbõ'],bom
['ˈtɛʃ.tɨ'],teste
['pɾu.bɐ.bi.li.ˈda.dɨ'],probabilidade
['ɐ.dɨ.ˈkʷaɾ'],adequar
['aw.tɔ.mu.ˈto.ɾɐ'],automotora
['so.bɾɨ.ˈno.mɨ'],sobrenome
['ɐ.ɛ.ɾɔ.ˈmo.sɐ'],aeromoça
['ˈmɛ.tɾu'],metro
['u.ˈɾi.nɐ'],urina
['u.ɾi.ˈnaɾ'],urinar
['miˈk.tɔ.ɾi.u'],mictório
['ɐ.sɨ.ˈpi.pɨ'],acepipe
['pɨ.ˈtiʃ.ku'],petisco
['dɨ.li.ˈsi.o.zu'],delicioso
['ˈa.pɾɨ'],apre
['dɨ.li.ˈka.du'],delicado
['ɔɾ.sɐ.ˈmẽ.tu'],orçamento
['kɔ.li.ˈbɾi'],colibri
['ẽ.tɾɨ.tɨ.ni.ˈmẽ.tu'],entretenimento
['pu.dɨ.ˈɾo.zu'],poderoso
['fa.tu.ˈɾaɾ'],faturar
['ˈfɔ.ku'],foco
['iʃ.ˈtɾa.dɐ'],estrada
['ˈpe.ʀu'],perro
['ˈmĩ'],mim
['tɨ'],te
['ˈti'],ti
['ʒɨ.ni.ɐ.lu.ˈʒi.ɐ'],genealogia
['ˈɡo.tɐ'],gota
['ɐ.mɐɾ.ˈɡu.ɾɐ'],amargura
['ˈɛ.ku'],eco
['sɐ.ˈboɾ'],sabor
['ˈso.nu'],sono
['ĩ.si.ɡni.fi.ˈkɐ̃.tɨ'],insignificante
['ĩ.puɾ.ˈtɐ̃.si.ɐ'],importância
['ĩ.kõ.pɨ.ˈtẽ.tɨ'],incompetente
['i.ˈnu.tiɫ'],inútil
['ˈbõ.bu'],bombo
['bɨ.ˈʃi.ɡɐ'],bexiga
['si.kɐ.ˈtɾiʃ'],cicatriz
['bɐ.zu.ˈfjaɾ'],bazofiar
['ˈpaʃ.tu'],pasto
['suʃ.ˈtẽ.tu'],sustento
['ɐ.pɨ.ti.ˈto.zu'],apetitoso
['ɐ.mɐ.mẽ.ˈtaɾ'],amamentar
['ˈdɛ.biɫ'],débil
['i.ˈna.biɫ'],inábil
['va.ˈdjaɾ'],vadiar
['i.ˈpɔ.tɨ.zɨ'],hipótese
['ĩ.tẽ.si.ˈda.dɨ'],intensidade
['kɐɾ.ˈbɔ.nu'],carbono
['ˈmi.ʒu'],mijo
['mi.ˈʒaɾ'],mijar
['ĩ.fuɾ.ˈma.ti.kɐ'],informática
['ɐɾ.ˈtɛ.ɾi.ɐ'],artéria
['ˈvɐj.ɐ'],veia
['ʀi.ɐ.ˈʒẽ.tɨ'],reagente
['ɐɾ.ki.ˈpɛ.lɐ.ɡu'],arquipélago
['tɾi.ˈvjaɫ'],trivial
['ˈmaɫ'],mal
['ˈta.lu'],talo
['tɨ.ˈmoɾ'],temor
['ˈdɐ̃.di'],dândi
['ˈsaɫ.sɐ'],salsa
['ɐ.lɨ.ˈkɾĩ'],alecrim
['tu.ˈmi.ʎu'],tomilho
['ɐjʃ.pɨ.ˈliɾ'],expelir
['dɨ.ʀɐ.ˈmaɾ'],derramar
['u.mɨ.dɨ.ˈseɾ'],humedecer
['dɐj.ˈʃaɾ'],deixar
['pɾɨ.zɨɾ.vɐ.ˈti.vu'],preservativo
['pɾɨ.zɨɾ.ˈvaɾ'],preservar
['ˈfɔ.ɾɐ'],fora
['ˈtɛ.ʀɐ'],terra
['dɾɐ.ˈɡɐ̃w̃'],dragão
['ˈsaɫ.vu'],salvo
['ĩ.ˈtak.tu'],intacto
['kɐ.ˈpaɾ'],capar
['kɐʃ.ˈtɾaɾ'],castrar
['pɾuʃ.ti.ˈtu.tɐ'],prostituta
['ˈku'],cu
['ku.pu.ˈlaɾ'],copular
['viɾ.ʒĩ.ˈda.dɨ'],virgindade
['ɐjʃ.ˈsɛ.tu'],exceto
['ˈi.mɛn'],hímen
['fuɾ.ni.ˈkaɾ'],fornicar
['puɾ.nu.ˈɡɾa.fi.ku'],pornográfico
['ˈkoj.tu'],coito
['ɡu.nu.ˈʀɐj.ɐ'],gonorreia
['tɨ.ˈzɐ̃w̃'],tesão
['ɐ.ɾo.mɐ.tɨ.ɾɐ.ˈpi.ɐ'],aromaterapia
['ˈʒɛɫ'],gel
['ˈduk.tu'],ducto
['kõ.ˈnoʃ.ku'],connosco
['ɔ.si.ˈdẽ.tɨ'],ocidente
['nɐ.ˈtaɫ'],natal
['tɐ.ˈɾɛ.ku'],tareco
['a.si.u.ˈnaɾ'],acionar
['ku.lɛ.ˈsɐ̃w̃'],coleção
['i.ˈdɐj.ɐ'],ideia
['pĩ.ˈɡwĩ'],pinguim
['ɐ.bɐ.ˈdi.ɐ'],abadia
['ɐ.ba.ˈʒuɾ'],abajur
['ɐ.ˈba.lu'],abalo
['ɐ.bɐ̃.du.ˈnaɾ'],abandonar
['tu.ˈtaɫ'],total
['tɨ.ʀɐ.ˈmɔ.tu'],terramoto
['ɐ.ˈtɔ.mi.ku'],atómico
['ʀɨ.ˈnũ.si.ɐ'],renúncia
['ˈʃɔ.kɨ'],choque
['ĩ.ˈtɐj.ɾu'],inteiro
['ˈso.mɐ'],soma
['kõ.pɨ.ti.ˈdoɾ'],competidor
['ɡɾu.ˈsɐj.ɾu'],grosseiro
['sɨ.ɡu.ˈɾɐ̃.sɐ'],segurança
['pɾu.tɛ.ˈsɐ̃w̃'],proteção
['ku.ˈlaɾ'],colar
['tɾɐ̃.kʷi.li.ˈzaɾ'],tranquilizar
['tɾɐ̃.kʷi.li.ˈzɐ̃.tɨ'],tranquilizante
['tɾɐ̃.kʷi.li.zɐ.ˈdoɾ'],tranquilizador
['plɐ.ˈke.tɐ'],plaqueta
['tɾɐ̃.kʷi.li.ˈda.dɨ'],tranquilidade
['pɨ.dɨ.ˈɾaʃ.tɐ'],pederasta
['ˈu.mi.du'],húmido
['u.mi.di.fi.kɐ.ˈsɐ̃w̃'],humidificação
['ɐjʃ.tẽ.ˈsi.vɛɫ'],extensível
['ĩ.fɾɐ.vɨɾ.ˈmɐj.ʎu'],infravermelho
['uɫ.tɾɐ.vi.u.ˈle.tɐ'],ultravioleta
['ĩ.tɨʃ.ˈti.nu'],intestino
['fɾɨ.ˈkʷẽ.si.ɐ'],frequência
['ˈba.bɐ'],baba
['bɐ.ˈbaɾ'],babar
['fɾɨ.ˈkʷẽ.tɨ'],frequente
['ˈsi'],si
['ɐjʃ.ku.mũ.ˈɡaɾ'],excomungar
['i.ˈɡlu'],iglu
['vɨ.ˈɾɐ̃w̃'],verão
['sẽ.ˈtiɾ'],sentir
['pɔɾ.tˈfɔ.li.u'],portfólio
['ĩ.ˈvɛɾ.nu'],inverno
['ˈki.mi.kɐ'],química
['ˈɡaʃ'],gás
['dɔ.ˈsi.e'],dossier
['ɛ.dɾɨ.ˈdɐ̃w̃'],edredão
['tu.bɐ.ˈɾɐ̃w̃'],tubarão
['ʃɐj.ˈɾaɾ'],cheirar
['ˈbɐj.su'],beiço
['su.ˈpɾaɾ'],soprar
['fu.ˈtu.ɾu'],futuro
['ku.ʀɛ.ˈsɐ̃w̃'],correção
['ku.ʀɛ.ˈti.vu'],corretivo
['iʃ.ˈpɛ.sji'],espécie
['ku.ʀɛ.ˈtoɾ'],corrector
['ku.ˈʀɛ.tu'],correto
['ˈpẽ.su'],penso
['ˈsiʃ.tu.lɨ'],sístole
['ĩ.ˈsuɫ.tu'],insulto
['ɐ̃.ˈsi.ɲu'],ancinho
['ˈba.ku.ɾu'],bácoro
['baj.lɐ.ˈɾi.ku'],bailarico
['ˈbaj.lɨ'],baile
['kaɫ.ˈvi.sji'],calvície
['ˈpɔ.lɛn'],pólen
['ˈpɾɛ.mi.u'],prémio
['kɾi.ɐ̃.ˈsɐ'],criança
['kɐ.ˈnɔ.ni.ku'],canónico
['ɐ.dɔ.ˈtaɾ'],adotar
['ˈsɛ.ni.ku'],cénico
['ku.ˈlɔ.ni.ɐ'],colónia
['sɨ.ˈʀaɾ'],serrar
['ˈbɛɾ.mɐ'],berma
['aw.ˈtiʒ.mu'],autismo
['ɐ.kuʃ.ˈtaɾ'],acostar
['ˈbi.ʃɐ'],bicha
['fi.lɐɾ.ˈmɔ.ni.ku'],filarmónico
['fɐ.ɾɐ.ˈɔ.ni.ku'],faraónico
['ku.lɛ.ˈti.vu'],coletivo
['ku.lɛ.si.u.ˈnaɾ'],colecionar
['ˈtja.tɾu'],teatro
['nu.ˈbɛ.li.u'],nobélio
['i.du.kɐ.ˈsɐ̃w̃'],educação
['tẽ.pɨ.ɾɐ.ˈtu.ɾɐ'],temperatura
['kɐ.ˈloɾ'],calor
['ˈkoj.zɐ'],coisa
['fi.ˈkaɾ'],ficar
['ˈluʃ'],luz
['ˈkɾuʃ'],cruz
['ˈtjaɾ'],tear
['ˈla.du'],lado
['puɾ.ˈta.ʒɐ̃j̃'],portagem
['aɫ.ˈmõ.dɨ.ɡɐ'],almôndega
['kaɫ.ˈsɐ̃w̃'],calção
['fɾi.ɡu.ˈɾi.fi.ku'],frigorífico
['ʒɨ.lɐ.ˈdɐj.ɾɐ'],geladeira
['kõ.ʒɨ.lɐ.ˈdoɾ'],congelador
['ʀɔ.ˈbo'],robô
['ˈkɔ.bɾɨ'],cobre
['i.lɛ.tɾi.si.ˈda.dɨ'],eletricidade
['ˈɡlɔ.bu.lu'],glóbulo
['ˈkaɾ.ɡɐ'],carga
['i.dɾɔ.ˈʒɛ.ni.u'],hidrogénio
['iʃ.pi.ɾi.ˈtiʒ.mu'],espiritismo
['pɐɾ.ˈti.ku.lɐ'],partícula
['ˈɡɾɐ̃w̃'],grão
['ˈɛ.li.u'],hélio
['ˈnɔ.bɾɨ'],nobre
['pu.zi.ˈti.vu'],positivo
['di.ɾɛ.ˈsɐ̃w̃'],direção
['ɐ.ˈtɔ.ni.tu'],atónito
['ˈkɔ.mu.du'],cómodo
['ˈkɔ.nɨ.ɡu'],cónego
['ˈkɔ.ni.ku'],cónico
['ˈkɾɔ.ni.ku'],crónico
['dɨ.ˈmɔ.ni.u'],demónio
['ˈɔʃ.ti.ɐ'],hóstia
['mɐ.ˈsɔ.ni.ku'],maçónico
['ˈkɔ.mu.dɐ'],cómoda
['o.ʃɐ.ˈla'],oxalá
['ku.mi.ˈtɛ'],comité
['i.ˈza.tu'],exato
['ɐjʃ.sɛ.ˈsɐ̃w̃'],exceção
['e.ˈʀɔ.ni.u'],erróneo
['plɐ.ˈtɔ.ni.ku'],platónico
['lõ.ˈbɾi.ɡɐ'],lombriga
['pɐ.tɾi.ˈmɔ.ni.u'],património
['pu.ˈlɛ.mi.kɐ'],polémica
['pu.ˈlɛ.mi.ku'],polémico
['pu.li.ˈnɔ.mi.u'],polinómio
['mu.ˈnɔ.mi.u'],monómio
['fu.ˈmaɾ'],fumar
['ˈvẽ.tu'],vento
['ɐ̃.bi.ɡu.i.ˈda.dɨ'],ambiguidade
['ɐ̃.ˈbi.ɡwu'],ambíguo
['di.ˈɾɛ.tu'],direto
['ɐ.vɨʃ.ˈtɾuʃ'],avestruz
['ki.ˈvi'],quivi
['ki.ˈlɔ.mɨ.tɾu'],quilómetro
['kʷi.pɾɔ.ˈkʷɔ'],quiproquó
['ˈɐ.nuʃ'],ânus
['aw.ˈtɔ.nu.mu'],autónomo
['ɐ̃.tɾu.ˈpɔ.ni.mu'],antropónimo
['pɐ.ˈsi.vu'],passivo
['ˈmew'],meu
['ˈtew'],teu
['kɐ.kɐ.ʀɨ.ˈʒaɾ'],cacarejar
['ˈnuʃ'],nos
['lu.tɐ.ˈɾi.ɐ'],lotaria
['mu.ni.ˈtoɾ'],monitor
['plɐ.ˈnjaɾ'],planear
['ˈpu.tu'],puto
['ˈta.ʎu'],talho
['vɨɾ.ˈniʃ'],verniz
['iʃ.fɛ.ɾɔ.ˈvi.tɨ'],esferovite
['di.ɐ.ˈʀɐj.ɐ'],diarreia
['diʃ.tɾa.ˈsɐ̃w̃'],distração
['i.ku.ˈnɔ.mi.ku'],económico
