spelling,word
['ĩ.kɔ.lu.mɨ'],incólume
['kõ.fɐj.tɐ.ɾi.ɐ'],confeitaria
['mẽ.tɨ'],mente
['ɐ.tu.aɾ'],atuar
['plɐ.nu'],plano
['ɐ.zo.tu'],azoto
['ʀɐj'],rei
['ni.tɾɔ.ʒɛ.ni.u'],nitrogénio
['aɾ.vu.ɾɨ'],árvore
['sɐw.da.dɨ'],saudade
['ku.gno.mɨ'],cognome
['ɐ.ku.ɾaɾ'],ancorar
['mɐʃ.ti.gaɾ'],mastigar
['ʀu.eɾ'],roer
['ku.meɾ'],comer
['bu.ka.du'],bocado
['tɾĩ.kɐ'],trinca
['ɐ.du.saɾ'],adoçar
['ɐ.su.kɐ.ɾaɾ'],açucarar
['mu.ɾɐj.ɐ'],moreia
['ma.sɐ'],massa
['mɐ.tɐj.gɐ'],manteiga
['ɐ.maɾ.gu'],amargo
['ʀɐ.laɾ'],ralar
['lɐ.beɾ'],lamber
['li.mu.na.dɐ'],limonada
['lĩ.gu.i.sɐ'],linguiça
['sɐj.vɐ'],seiva
['pɛ.niʃ'],pénis
['zo.nɐ'],zona
['kĩ.tɐ'],quinta
['fa.lu'],falo
['kõ.pu.tu'],cômputo
['ɐ.tɔl'],atol
['tɾa.toɾ'],trator
['mu.i.ɲu'],moinho
['sɐ.kɔ.lɐ'],sacola
['tɨʃ.ti.ku.lu'],testículo
['sal.gaɾ'],salgar
['ɐ.su.kɐɾ'],açúcar
['ʀɨ.ʃjaɾ'],rechear
['iʃ.to.mɐ.gu'],estômago
['pɐ.sɐ'],pança
['iʃ.pe.tu'],espeto
['ɐ.mɐɾ.goɾ'],amargor
['sjẽn.si.ɐ'],ciência
['iʃ.tu.du'],estudo
['iʃ.tu.daɾ'],estudar
['ɐ.lu.kɐ.sɐw'],alocação
['ɐ.lu.kaɾ'],alocar
['pɾu.du.ti.vu'],produtivo
['su.si.ɐ.da.dɨ'],sociedade
['ʀɨ.kɐj.ʒɐw'],requeijão
['ʀɨ.sɐj.tɐ'],receita
['pu.ɾɛ'],puré
['ɔɾ.tɨ.lɐ'],hortelã
['mẽ.tɐ'],menta
['ẽ.gu.liɾ'],engolir
['sɐ.tiʃ.fɐ.sɐw'],satisfação
['ʀɐ.si.u.nal'],racional
['vi.ɐ'],via
['ta.ksiʃ.tɐ'],taxista
['fɐ.laɾ'],falar
['pɐʃ.tɛl'],pastel
['ɐɾ.tɨ.fak.tu'],artefacto
['tɾi.pɐ'],tripa
['pɾu.vaɾ'],provar
['ɐjʃ.pɨ.ɾi.mẽ.taɾ'],experimentar
['dɨ.guʃ.taɾ'],degustar
['ʃa.vɨ.nɐ'],chávena
['ʃi.kɐ.ɾɐ'],xícara
['sĩ.zɐj.ɾu'],cinzeiro
['i.fɐj.tu'],efeito
['kɐ.tɐ.ɾu'],cântaro
['bi.ʎɐ'],bilha
['pɔ.tɨ'],pote
['pi.ɾɨʃ'],pires
['bɐ.si.u'],bacio
['pɨ.ni.ku'],penico
['fil.tɾu'],filtro
['kʷɐ.doɾ'],coador
['pɐ.nɛ.lɐ'],panela
['nu.ve.lu'],novelo
['nɐ.va.ʎɐ'],navalha
['bal.dɨ'],balde
['tɐ.kɨ'],tanque
['fɾaʃ.ku'],frasco
['iʃ.pa.tu.lɐ'],espátula
['kõ.ʃɐ'],concha
['pu.kɐ.ɾu'],púcaro
['lɐ.mi.nɐ'],lâmina
['ɐ.gu.ʎɐ'],agulha
['fu.gɐw'],fogão
['bɾɐ.zɐj.ɾu'],braseiro
['fu.gɐ.ɾɐj.ɾu'],fogareiro
['iʃ.ku.mɐ.dɐj.ɾɐ'],escumadeira
['bɐ.si.ɐ'],bacia
['ba.ʀu'],barro
['a.ɾu'],aro
['boj.ɐw'],boião
['sɐ.bɐ.ti.naɾ'],sabatinar
['ʀow.pɐ'],roupa
['mɨ.ni.nɐ'],menina
['ẽ.gɾa.ʃaɾ'],engraxar
['iʃ.ko.pu'],escopo
['ɛ.kɾɐ'],ecrã
['ɐ.tu.al'],atual
['ɐ.twɐ.li.da.dɨ'],atualidade
['ĩ.ʒɛ.sɐw'],injeção
['ɐm.niʃ.ti.ɐ'],amnistia
['iʃ.tu.mɐ.tu.lu.ʒi.ɐ'],estomatologia
['iʃ.kɔ.ɾɐ'],escora
['ɐ.pu.zẽ.tɐ.sɐw'],aposentação
['fɛ.ʀɔ.vi.ɐ'],ferrovia
['gɾa.fi.ku'],gráfico
['tɐjʃ.tu'],texto
['ʀɨ.lɐ.ti.vu'],relativo
['ti.pu.gɾɐ.fi.ɐ'],tipografia
['ĩ.pɾẽ.sɐ'],imprensa
['ɐ.si.dẽ.tal'],acidental
['pu.liɾ'],polir
['tuɾ.naɾ'],tornar
['ʀɨ.fɔɾ.mɐ'],reforma
['pɐɾ.ti.dɐ'],partida
['ʀɨ.gɾɨ.saɾ'],regressar
['vi.ɾaɾ'],virar
['mu.daɾ'],mudar
['ĩ.tɾɐ.zi.ti.vu'],intransitivo
['tɾɐ.zi.ti.vu'],transitivo
['ʀɨ.flɛ.ksu'],reflexo
['ʀɨ.pli.kaɾ'],replicar
['ʀɨ.ku.ʀeɾ'],recorrer
['si.dɨ'],SIDA
['ɐ.gɾi.ɐw'],agrião
['vɨɾ.dɨ.ʒɐ.tɨ'],verdejante
['vi.so.zu'],viçoso
['bɨ.tɨ.ʀa.bɐ'],beterraba
['a.lu.ɛʃ'],aloés
['ɐ.ʀu.dɐ'],arruda
['iʃ.ta.kɐ'],estaca
['a.si.du'],ácido
['vi.su'],viço
['kõ.poɾ'],compor
['ɐ.li.zaɾ'],alisar
['lĩ.paɾ'],limpar
['kɐ.be.lu'],cabelo
['mɐ.ɲɐ'],manhã
['kɐ.lu.ɾi.ɐ'],caloria
['al.mu.fa.dɐ'],almofada
['ɐ.ʀɨ.fɛ.seɾ'],arrefecer
['diʃ.fɐɾ.saɾ'],disfarçar
['dɨʃ.kɐ.ʀɨ.gaɾ'],descarregar
['vẽ.seɾ'],vencer
['dɨʒ.vjaɾ'],desviar
['siɾ.ku.lu'],círculo
['ʀa.pi.du'],rápido
['vɐ.loɾ'],valor
['ĩ.su.lɐ.sɐw'],insolação
['tẽ.pu'],tempo
['sĩ.bɔ.li.ku'],simbólico
['pa.tɛ.ti.ku'],patético
['sɨ.ma.fu.ɾu'],semáforo
['iʃ.kɛ.seɾ'],esquecer
['ẽ.ʃu.taɾ'],enxotar
['sɐ.iɾ'],sair
['fɾɐ.zi.u.lu.ʒi.ɐ'],fraseologia
['kõ.ti.nu.aɾ'],continuar
['ku.ɲɨ.seɾ'],conhecer
['su.biɾ'],subir
['tɾu.saɾ'],troçar
['pɐ.nɨ.lɐj.ɾu'],paneleiro
['pũ'],pum
['tɾa.kɨ'],traque
['pɐj.du'],peido
['õ.tɐj'],ontem
['ow.ɾi.vɨʃ'],ourives
['va.gu'],vago
['dɨʃ.pi.du'],despido
['zɐ.ga.du'],zangado
['ɐ.tɾɐ.pɐ.ʎa.du'],atrapalhado
['kõ.su.mi.du'],consumido
['al.dɐj.ɐ'],aldeia
['ɐɾ.ma.ɾi.u'],armário
['iɾ.mɐw'],irmão
['kɾẽ.sɐ'],crença
['bɐ.ɾu.ʎu'],barulho
['dɨ.pojʃ'],depois
['mu.mẽ.tu'],momento
['mɐ.taɾ'],matar
['ɐ.ksi.o.mɐ'],axioma
['ɐ.tɨ'],ante
['ɐ.ʀɐʃ.tɐw'],arrastão
['pɾu.nũ.si.ɐ'],pronúncia
['su.bmɛɾ.su'],submerso
['ɐ.tɾa.sɐw'],atração
['ɐ.gwẽ.taɾ'],aguentar
['ɐb.dɔ.mɛn'],abdómen
['ɐ.fɔ.ni.ku'],afónico
['fi.nɐ.li.da.dɨ'],finalidade
['si.kɾɐ.nu'],sicrano
['ɐ.nɐ.tɔ.mi.ku'],anatómico
['o.su'],osso
['ɐ.nɔ.di.nu'],anódino
['ʀa.ʃɐ'],racha
['ɐ.nɔ.mɐ.lu'],anómalo
['ɐ.nɔ.ni.mu'],anónimo
['ɐ.dʒɐ.sẽ.tɨ'],adjacente
['kõ.ti.gwu'],contíguo
['ɐ.tɾa.ti.vu'],atrativo
['ɐɾ.ki.tɛ.tu.ɾal'],arquitetural
['ɐɾ.ki.tɛ.taɾ'],arquitetar
['ɐ.taɾ.ti.ku'],antártico
['ɐ.gɾɐ.fɐ.doɾ'],agrafador
['ɐ.gɾɐ.faɾ'],agrafar
['ɐ.tɐ.kɐ.doɾ'],atacador
['aw.tɔ.ka.ʀu'],autocarro
['mɨ.tɐ.nu'],metano
['aw.tu'],auto
['aw.tɔ.di.da.tɐ'],autodidata
['tɛk.nu.lu.ʒi.ɐ'],tecnologia
['ĩ.fuɾ.mɐ.sɐw'],informação
['fa.lɐ'],fala
['ʃɨ.nɔ.fu.bi.ɐ'],xenofobia
['nu.tɐ.sɐw'],notação
['ka.mi.u.nɛ.tɐ'],camioneta
['bõ'],bom
['tɛʃ.tɨ'],teste
['pɾu.bɐ.bi.li.da.dɨ'],probabilidade
['ɐ.dɨ.kʷaɾ'],adequar
['aw.tɔ.mu.to.ɾɐ'],automotora
['so.bɾɨ.no.mɨ'],sobrenome
['ɐ.ɛ.ɾɔ.mo.sɐ'],aeromoça
['mɛ.tɾu'],metro
['u.ɾi.nɐ'],urina
['u.ɾi.naɾ'],urinar
['mik.tɔ.ɾi.u'],mictório
['ɐ.sɨ.pi.pɨ'],acepipe
['pɨ.tiʃ.ku'],petisco
['dɨ.li.si.o.zu'],delicioso
['a.pɾɨ'],apre
['dɨ.li.ka.du'],delicado
['ɔɾ.sɐ.mẽ.tu'],orçamento
['kɔ.li.bɾi'],colibri
['ẽ.tɾɨ.tɨ.ni.mẽ.tu'],entretenimento
['pu.dɨ.ɾo.zu'],poderoso
['fa.tu.ɾaɾ'],faturar
['fɔ.ku'],foco
['iʃ.tɾa.dɐ'],estrada
['pe.ʀu'],perro
['mĩ'],mim
['tɨ'],te
['ti'],ti
['ʒɨ.ni.ɐ.lu.ʒi.ɐ'],genealogia
['go.tɐ'],gota
['ɐ.mɐɾ.gu.ɾɐ'],amargura
['ɛ.ku'],eco
['sɐ.boɾ'],sabor
['so.nu'],sono
['ĩ.si.gni.fi.kɐ.tɨ'],insignificante
['ĩ.puɾ.tɐ.si.ɐ'],importância
['ĩ.kõ.pɨ.tẽ.tɨ'],incompetente
['i.nu.til'],inútil
['bõ.bu'],bombo
['bɨ.ʃi.gɐ'],bexiga
['si.kɐ.tɾiʃ'],cicatriz
['bɐ.zu.fjaɾ'],bazofiar
['paʃ.tu'],pasto
['suʃ.tẽ.tu'],sustento
['ɐ.pɨ.ti.to.zu'],apetitoso
['ɐ.mɐ.mẽ.taɾ'],amamentar
['dɛ.bil'],débil
['i.na.bil'],inábil
['va.djaɾ'],vadiar
['i.pɔ.tɨ.zɨ'],hipótese
['ĩ.tẽ.si.da.dɨ'],intensidade
['kɐɾ.bɔ.nu'],carbono
['mi.ʒu'],mijo
['mi.ʒaɾ'],mijar
['ĩ.fuɾ.ma.ti.kɐ'],informática
['ɐɾ.tɛ.ɾi.ɐ'],artéria
['vɐj.ɐ'],veia
['ʀi.ɐ.ʒẽ.tɨ'],reagente
['ɐɾ.ki.pɛ.lɐ.gu'],arquipélago
['tɾi.vjal'],trivial
['mal'],mal
['ta.lu'],talo
['tɨ.moɾ'],temor
['dɐ.di'],dândi
['sal.sɐ'],salsa
['ɐ.lɨ.kɾĩ'],alecrim
['tu.mi.ʎu'],tomilho
['ɐjʃ.pɨ.liɾ'],expelir
['dɨ.ʀɐ.maɾ'],derramar
['u.mɨ.dɨ.seɾ'],humedecer
['dɐj.ʃaɾ'],deixar
['pɾɨ.zɨɾ.vɐ.ti.vu'],preservativo
['pɾɨ.zɨɾ.vaɾ'],preservar
['fɔ.ɾɐ'],fora
['tɛ.ʀɐ'],terra
['dɾɐ.gɐw'],dragão
['sal.vu'],salvo
['ĩ.tak.tu'],intacto
['kɐ.paɾ'],capar
['kɐʃ.tɾaɾ'],castrar
['pɾuʃ.ti.tu.tɐ'],prostituta
['ku'],cu
['ku.pu.laɾ'],copular
['viɾ.ʒĩ.da.dɨ'],virgindade
['ɐjʃ.sɛ.tu'],exceto
['i.mɛn'],hímen
['fuɾ.ni.kaɾ'],fornicar
['puɾ.nu.gɾa.fi.ku'],pornográfico
['koj.tu'],coito
['gu.nu.ʀɐj.ɐ'],gonorreia
['tɨ.zɐw'],tesão
['ɐ.ɾo.mɐ.tɨ.ɾɐ.pi.ɐ'],aromaterapia
['ʒɛl'],gel
['duk.tu'],ducto
['kõ.noʃ.ku'],connosco
['ɔ.si.dẽ.tɨ'],ocidente
['nɐ.tal'],natal
['tɐ.ɾɛ.ku'],tareco
['a.si.u.naɾ'],acionar
['ku.lɛ.sɐw'],coleção
['i.dɐj.ɐ'],ideia
['pĩ.gwĩ'],pinguim
['ɐ.bɐ.di.ɐ'],abadia
['ɐ.ba.ʒuɾ'],abajur
['ɐ.ba.lu'],abalo
['ɐ.bɐ.du.naɾ'],abandonar
['tu.tal'],total
['tɨ.ʀɐ.mɔ.tu'],terramoto
['ɐ.tɔ.mi.ku'],atómico
['ʀɨ.nũ.si.ɐ'],renúncia
['ʃɔ.kɨ'],choque
['ĩ.tɐj.ɾu'],inteiro
['so.mɐ'],soma
['kõ.pɨ.ti.doɾ'],competidor
['gɾu.sɐj.ɾu'],grosseiro
['sɨ.gu.ɾɐ.sɐ'],segurança
['pɾu.tɛ.sɐw'],proteção
['ku.laɾ'],colar
['tɾɐ.kʷi.li.zaɾ'],tranquilizar
['tɾɐ.kʷi.li.zɐ.tɨ'],tranquilizante
['tɾɐ.kʷi.li.zɐ.doɾ'],tranquilizador
['plɐ.ke.tɐ'],plaqueta
['tɾɐ.kʷi.li.da.dɨ'],tranquilidade
['pɨ.dɨ.ɾaʃ.tɐ'],pederasta
['u.mi.du'],húmido
['u.mi.di.fi.kɐ.sɐw'],humidificação
['ɐjʃ.tẽ.si.vɛl'],extensível
['ĩ.fɾɐ.vɨɾ.mɐj.ʎu'],infravermelho
['ul.tɾɐ.vi.u.le.tɐ'],ultravioleta
['ĩ.tɨʃ.ti.nu'],intestino
['fɾɨ.kʷẽ.si.ɐ'],frequência
['ba.bɐ'],baba
['bɐ.baɾ'],babar
['fɾɨ.kʷẽ.tɨ'],frequente
['si'],si
['ɐjʃ.ku.mũ.gaɾ'],excomungar
['i.glu'],iglu
['vɨ.ɾɐw'],verão
['sẽ.tiɾ'],sentir
['pɔɾ.tfɔ.li.u'],portfólio
['ĩ.vɛɾ.nu'],inverno
['ki.mi.kɐ'],química
['gaʃ'],gás
['dɔ.si.e'],dossier
['ɛ.dɾɨ.dɐw'],edredão
['tu.bɐ.ɾɐw'],tubarão
['ʃɐj.ɾaɾ'],cheirar
['bɐj.su'],beiço
['su.pɾaɾ'],soprar
['fu.tu.ɾu'],futuro
['ku.ʀɛ.sɐw'],correção
['ku.ʀɛ.ti.vu'],corretivo
['iʃ.pɛ.sji'],espécie
['ku.ʀɛ.toɾ'],corrector
['ku.ʀɛ.tu'],correto
['pẽ.su'],penso
['siʃ.tu.lɨ'],sístole
['ĩ.sul.tu'],insulto
['ɐ.si.ɲu'],ancinho
['ba.ku.ɾu'],bácoro
['baj.lɐ.ɾi.ku'],bailarico
['baj.lɨ'],baile
['kal.vi.sji'],calvície
['pɔ.lɛn'],pólen
['pɾɛ.mi.u'],prémio
['kɾi.ɐ.sɐ'],criança
['kɐ.nɔ.ni.ku'],canónico
['ɐ.dɔ.taɾ'],adotar
['sɛ.ni.ku'],cénico
['ku.lɔ.ni.ɐ'],colónia
['sɨ.ʀaɾ'],serrar
['bɛɾ.mɐ'],berma
['aw.tiʒ.mu'],autismo
['ɐ.kuʃ.taɾ'],acostar
['bi.ʃɐ'],bicha
['fi.lɐɾ.mɔ.ni.ku'],filarmónico
['fɐ.ɾɐ.ɔ.ni.ku'],faraónico
['ku.lɛ.ti.vu'],coletivo
['ku.lɛ.si.u.naɾ'],colecionar
['tja.tɾu'],teatro
['nu.bɛ.li.u'],nobélio
['i.du.kɐ.sɐw'],educação
['tẽ.pɨ.ɾɐ.tu.ɾɐ'],temperatura
['kɐ.loɾ'],calor
['koj.zɐ'],coisa
['fi.kaɾ'],ficar
['luʃ'],luz
['kɾuʃ'],cruz
['tjaɾ'],tear
['la.du'],lado
['puɾ.ta.ʒɐj'],portagem
['al.mõ.dɨ.gɐ'],almôndega
['kal.sɐw'],calção
['fɾi.gu.ɾi.fi.ku'],frigorífico
['ʒɨ.lɐ.dɐj.ɾɐ'],geladeira
['kõ.ʒɨ.lɐ.doɾ'],congelador
['ʀɔ.bo'],robô
['kɔ.bɾɨ'],cobre
['i.lɛ.tɾi.si.da.dɨ'],eletricidade
['glɔ.bu.lu'],glóbulo
['kaɾ.gɐ'],carga
['i.dɾɔ.ʒɛ.ni.u'],hidrogénio
['iʃ.pi.ɾi.tiʒ.mu'],espiritismo
['pɐɾ.ti.ku.lɐ'],partícula
['gɾɐw'],grão
['ɛ.li.u'],hélio
['nɔ.bɾɨ'],nobre
['pu.zi.ti.vu'],positivo
['di.ɾɛ.sɐw'],direção
['ɐ.tɔ.ni.tu'],atónito
['kɔ.mu.du'],cómodo
['kɔ.nɨ.gu'],cónego
['kɔ.ni.ku'],cónico
['kɾɔ.ni.ku'],crónico
['dɨ.mɔ.ni.u'],demónio
['ɔʃ.ti.ɐ'],hóstia
['mɐ.sɔ.ni.ku'],maçónico
['kɔ.mu.dɐ'],cómoda
['o.ʃɐ.la'],oxalá
['ku.mi.tɛ'],comité
['i.za.tu'],exato
['ɐjʃ.sɛ.sɐw'],exceção
['e.ʀɔ.ni.u'],erróneo
['plɐ.tɔ.ni.ku'],platónico
['lõ.bɾi.gɐ'],lombriga
['pɐ.tɾi.mɔ.ni.u'],património
['pu.lɛ.mi.kɐ'],polémica
['pu.lɛ.mi.ku'],polémico
['pu.li.nɔ.mi.u'],polinómio
['mu.nɔ.mi.u'],monómio
['fu.maɾ'],fumar
['vẽ.tu'],vento
['ɐ.bi.gu.i.da.dɨ'],ambiguidade
['ɐ.bi.gwu'],ambíguo
['di.ɾɛ.tu'],direto
['ɐ.vɨʃ.tɾuʃ'],avestruz
['ki.vi'],quivi
['ki.lɔ.mɨ.tɾu'],quilómetro
['kʷi.pɾɔ.kʷɔ'],quiproquó
['ɐ.nuʃ'],ânus
['aw.tɔ.nu.mu'],autónomo
['ɐ.tɾu.pɔ.ni.mu'],antropónimo
['pɐ.si.vu'],passivo
['mew'],meu
['tew'],teu
['kɐ.kɐ.ʀɨ.ʒaɾ'],cacarejar
['nuʃ'],nos
['lu.tɐ.ɾi.ɐ'],lotaria
['mu.ni.toɾ'],monitor
['plɐ.njaɾ'],planear
['pu.tu'],puto
['ta.ʎu'],talho
['vɨɾ.niʃ'],verniz
['iʃ.fɛ.ɾɔ.vi.tɨ'],esferovite
['di.ɐ.ʀɐj.ɐ'],diarreia
['diʃ.tɾa.sɐw'],distração
['i.ku.nɔ.mi.ku'],económico
['flɛ.tiɾ'],fletir
['fɾa.sɐw'],fração
['ʒa.tu'],jato
['ɔb.ʒɛ.ti.vaɾ'],objetivar
['ɔb.ʒɛ.ti.vu'],objetivo
['ʀɨ.flɛ.tiɾ'],refletir
['sub.ʒɛ.ti.vu'],subjetivo
['ka.mi.ɐw'],camião
['dɨʃ.kɐ.pu.ta.vɛl'],descapotável
['iʒ.mal.tɨ'],esmalte
['ɔʃ.pɨ.dɐj.ɾɐ'],hospedeira
['tu.kaɾ'],tocar
['ɐ.kuɾ.daɾ'],acordar
['dɨ.du.sɐw'],dedução
['ɐ.nɐ.li.zaɾ'],analisar
['kow.dɨ.lɐ.ɾi.ɐ'],coudelaria
['pu.dĩ'],pudim
['kɐ.ʃo.ʀu'],cachorro
['kɐ.na.ʎɐ'],canalha
['ɔ.di.u'],ódio
['ʀo.ʃu'],roxo
['gɾɐ.di.lu.kʷẽ.tɨ'],grandiloquente
['lɐ.kɔ.ni.ku'],lacónico
['lĩ.gu.iʃ.ti.kɐ'],linguística
['pɾɔ.tɐw'],protão
['tɛ.zɨ'],tese
['pɨɾ.du.aɾ'],perdoar
['li.ki.du'],líquido
['ʀa.sɐ'],raça
['siʃ.te.mɐ'],sistema
['ẽ.ʃo.fɾɨ'],enxofre
['kɐ.di.ɐj.ɾu'],candeeiro
['pe.ɾu'],pero
['ʒi.ɾa.fɐ'],girafa
['mu.lɛ.ku.lɐ'],molécula
['vɛ.toɾ'],vetor
['ma.gnɨ.tiʒ.mu'],magnetismo
['ʀɨ.fɾɐw'],refrão
['ɐ.bɐ.teɾ'],abater
['ɐ.pɔʃ'],após
['ɔ.bɾi.gaɾ'],obrigar
['ɔɾ.dɨ.naɾ'],ordenar
['ɔɾ.gu.ʎu'],orgulho
['ɐ.tɛ'],até
['kõ.fɔɾ.mɨ'],conforme
['kõ.tɾɐ'],contra
['ɐ.vɐj.ɐ'],aveia
['fi.lu.zu.fi.ɐ'],filosofia
['deʒ.dɨ'],desde
['du.ɾɐ.tɨ'],durante
['mwĩ.tu'],muito
['baɾ.ku'],barco
['ẽ.tɾɨ'],entre
['iʃ.pɐ.dɐ.u.du'],espadaúdo
['diʃ.kuɾ.daɾ'],discordar
['kõ.kuɾ.daɾ'],concordar
['a.ɾɐ'],ara
['ke'],quê
['fi.zi.kɐ'],física
['kõ.tẽ.pu.ɾɐ.nɐj.da.dɨ'],contemporaneidade
['ɐ.ti.gu'],antigo
['pɛ'],pé
['ma.dɾɨ'],madre
['kẽ.tɨ'],quente
['su.gaɾ'],sugar
['ʒɛ.nɨ.zɨ'],génese
['ʒɛ.ni.u'],génio
['gɾɛ.mi.u'],grémio
['gɾɐ.dɨgɾɐd'],grande
['ɐɾ.mɔ.ni.ku'],harmónico
['ɛ.tɨ.ɾɔ.ʒɛ.ni.u'],heterogéneo
['ɛ.tɨ.ɾɔ.ni.mu'],heterónimo
['ĩ.kɔ.mu.du'],incómodo
['ɔ.mɔ.ʒɛ.ni.u'],homogéneo
['pi.ɐw'],peão
['to.ʀɨ'],torre
['biʃ.pu'],bispo
['dɐ.mɐ'],dama
['a.ɾi.ɐ'],área
['ku.ɾu.ʒɐ'],coruja
['mɐ.ɲɐ'],manha
['bɛ.kɐ'],beca
['pal.mɐ.tɔ.ɾi.ɐ'],palmatória
['gu.lja.dɐ'],goleada
['skʷɔʃ'],squash
['me.nuʃ'],menos
['iʃ.tɐ.kaɾ'],estancar
['fu.ɾɐ.kɐw'],furacão
['sa.kɾiʃ.ti.ɐ'],sacristia
['tɾaj.nɐj.ɾɐ'],traineira
['mu.ti.vɐ.sɐw'],motivação
['vja.du'],veado
['kõ.pul.sɐw'],compulsão
['ɐ.glu.ti.naɾ'],aglutinar
['kɐgaɾ'],cagar
['iʃ.tu.pi.di.fi.kaɾ'],estupidificar
['di.nɐ.miʒ.mu'],dinamismo
['ɔ.val'],oval
['pɨʃ.ko.su'],pescoço
['pɐɾ.lɐ.mẽ.taɾ'],parlamentar
['mɐʒ.mo.ʀɐ'],masmorra
['sub.tɨ.ʀɐ.ni.u'],subterrâneo
['ʒu.vɨ.nil'],juvenil
['ʒɔ.vɐj'],jovem
['i.li.si.tu'],ilícito
['tuɾ.mẽ.tɐ'],tormenta
['pɾɐg.ma.ti.ku'],pragmático
['ʃu.pe.tɐ'],chupeta
['dɨ.fɨ.niɾ'],definir
['kla.ɾu'],claro
['pɨ.ɾɐ.tɨ'],perante
['ʎɨ'],lhe
['ĩ.sɔ.ni.ɐ'],insónia
['i.ɾɔ.ni.ku'],irónico
['sɔ.ni.ku'],sónico
['val.saɾ'],valsar
['u.a.ziʃ'],oásis
['ɐ.tjõ.tɐj'],anteontem
['ku.ɾa.ʒɐj'],coragem
['sɨ.gu.ɾu'],seguro
['sɐ.gu.i.na.ɾi.u'],sanguinário
['sɐ.gu.i.ni.u'],sanguíneo
['bɾĩ.ku'],brinco
['gɾɐ.ni.zu'],granizo
['sɨ.nɐw'],senão
['ɔ.psɐw'],opção
['tɾɐ.za.sɐw'],transação
['vẽ.dɐ'],venda
['vẽ.deɾ'],vender
['kõ.pɾɐ'],compra
['dɨ.pɔ.zi.tu'],depósito
['sa.kɨ'],saque
['kõ.sɐ.gu.i.ni.da.dɨ'],consanguinidade
['kõ.sɐ.gu.i.ni.u'],consanguíneo
['tɔ.ni.ku'],tónico
['tɔ.ni.kɐ'],tónica
['sɛ.mɛn'],sémen
['ʒi.ɔ.mɨ.tɾɐ'],geómetra
['ʀɨʃ.pɐj.tɐ.tɨ'],respeitante
['tɨ.lɨ.fɔ.ni.ku'],telefónico
['tɛ.ni.ɐ'],ténia
['tɛ.nwɨ'],ténue
['bɐ.zu.kɐ'],bazuca
['ɐʃ.tɨ.ɾiʃ.ku'],asterisco
['tu.pɔ.ni.mu'],topónimo
['psi.kɐ.dɛ.li.ku'],psicadélico
['si.ti.u'],sítio
['al.kɐ.ʃo.fɾɐ'],alcachofra
['sob'],sob
['plu.vi.o.zu'],pluvioso
['vẽ.to.zu'],ventoso
['ʀɨ.vɛʃ'],revés
['ẽ.di.vi.ɐ'],endívia
['kal.sɐ.dɐj.ɾɐ'],calçadeira
['lẽ.ti.ʎɐ'],lentilha
['ɐ.sɐ.fɾɐw'],açafrão
['bɐ.ta.tɐ'],batata
['aj.pu'],aipo
['al.fa.sɨ'],alface
['du.ɾɐ.sɐw'],duração
['vi.goɾ'],vigor
['pɨɾ.fɐj.tu'],perfeito
['ɐ.mɐj.ʃɐj.ɾɐ'],ameixeira
['ɐ.mẽ.dwɐj.ɾɐ'],amendoeira
['ẽ.kɾu.zi.ʎa.dɐ'],encruzilhada
['ɐ.mu.ɾɐj.ɾɐ'],amoreira
['so.bɾɨ'],sobre
['ɐ.nɐ.naʃ'],ananás
['tu.mul.tu'],tumulto
['ɐ.vɨ.lɐj.ɾɐ'],aveleira
['kɾɛ.du.lu'],crédulo
['al.vu.ɾo.su'],alvoroço
['ɐ.za.li.ɐ'],azálea
['ɐ.ʒi.tɐ.sɐw'],agitação
['ɐjʃ.sɨ.si.vu'],excessivo
['kuj.da.du'],cuidado
['ɔ.li.vɐj.ɾɐ'],oliveira
['kɐʃ.tɐ.ɲɐj.ɾu'],castanheiro
['sɨ.now.ɾɐ'],cenoura
['mu.vi.mẽ.tu'],movimento
['buɾ.bu.ɾi.ɲu'],burburinho
['bu.li.si.u'],bulício
['bɐ.ɾu.ʎɐj.ɾɐ'],barulheira
['bal.buɾ.di.ɐ'],balbúrdia
['al.gɐ.za.ʀɐ'],algazarra
['la.gɾi.mɐ'],lágrima
['ʃi.kɔ.ɾi.ɐ'],chicória
['ɐ.sɨ.lɨ.ɾɐ.sɐw'],aceleração
['kɾa.vu'],cravo
['kɾi.zɐ.tɨ.mu'],crisântemo
['dɐ.mɐʃ.kɐj.ɾu'],damasqueiro
['fi.ɔɾ.dɨ'],fiorde
['iʃ.paɾ.gu'],espargo
['da'],da
['iʃ.pi.na.fɾɨ'],espinafre
['fɔ.tɐw'],fotão
['faj.zɐw'],faisão
['pɨɾ.deɾ'],perder
['ʒu.bi.lu'],júbilo
['ẽ.bɐ.sjaɾ'],embaciar
['ʀu.mɐ.zɐj.ɾɐ'],romãzeira
['ga.lu'],galo
['ku.bu'],cubo
['mɐʃ.ku.li.nu'],masculino
['fɐj.ʒwɐj.ɾu'],feijoeiro
['mɐʃ'],mas
['fi.gɐj.ɾɐ'],figueira
['gɐɾ.dɛ.ni.ɐ'],gardénia
['ʒɨ.ɾɐ.ni.u'],gerânio
['ɔɾ.tẽ.si.ɐ'],hortênsia
['i.dɾɐ.ʒi.ɐ'],hidrângea
['ʒɐ.sĩ.tu'],jacinto
